t,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,yaw,dyaw,power,mode_xy,mode_z
5.820000,-0.496630808,-0.224706466,2.050863019,-1.572157516,-0.756098458,-0.152425727,-1.355739626,-1.266795551,-0.328570863,4.900666295,-0.988384677,7.713495808,0.000000000,0.000000000,true,0,0
5.830000,-0.512419350,-0.232330952,2.049323617,-1.585468616,-0.768814406,-0.155326621,-1.306356576,-1.276249782,-0.251699819,4.974964411,-0.901803830,7.658330328,0.000000000,0.000000000,true,0,0
5.840000,-0.528338522,-0.240083055,2.047759039,-1.598282269,-0.781620501,-0.157461801,-1.256259927,-1.284818474,-0.175451911,5.043385809,-0.811276745,7.588868547,0.000000000,0.000000000,true,0,0
5.850000,-0.544383315,-0.247963632,2.046176910,-1.610591632,-0.794507692,-0.158838213,-1.205508448,-1.292462163,-0.099970102,5.105930489,-0.716803422,7.505110463,0.000000000,0.000000000,true,0,0
5.860000,-0.560548653,-0.255973447,2.044584776,-1.622390451,-0.807466530,-0.159464233,-1.154160906,-1.299141388,-0.025397356,5.162598451,-0.618383861,7.407056079,0.000000000,0.000000000,true,0,0
5.870000,-0.576829403,-0.264113169,2.042990094,-1.633673059,-0.820487173,-0.159349666,-1.102276068,-1.304816686,0.048123365,5.213389696,-0.516018061,7.294705392,0.000000000,0.000000000,true,0,0
5.880000,-0.593220376,-0.272383363,2.041400214,-1.644434377,-0.833559386,-0.158505749,-1.049912702,-1.309448595,0.120449098,5.258304223,-0.409706022,7.168058403,0.000000000,0.000000000,true,0,0
5.890000,-0.609716338,-0.280784493,2.039822368,-1.654669914,-0.846672536,-0.156945144,-0.997129573,-1.312997652,0.191436879,5.297342032,-0.299447746,7.027115113,0.000000000,0.000000000,true,0,0
5.900000,-0.626312009,-0.289316913,2.038263654,-1.664375766,-0.859815598,-0.154681948,-0.943985450,-1.315424396,0.260943746,5.330503123,-0.185243231,6.871875521,0.000000000,0.000000000,true,0,0
5.910000,-0.643002076,-0.297980866,2.036731020,-1.673548616,-0.872977151,-0.151731682,-0.890539100,-1.316689363,0.328826735,5.357787497,-0.067092478,6.702339628,0.000000000,0.000000000,true,0,0
5.920000,-0.659781195,-0.306776479,2.035231254,-1.682185736,-0.886145381,-0.148111302,-0.836849289,-1.316753091,0.394942884,5.379195153,0.055004513,6.518507432,0.000000000,0.000000000,true,0,0
5.930000,-0.676643998,-0.315703756,2.033770966,-1.690284986,-0.899308077,-0.143839191,-0.782974786,-1.315576118,0.459149229,5.394726091,0.181047743,6.320378935,0.000000000,0.000000000,true,0,0
5.940000,-0.693585097,-0.324762580,2.032356577,-1.697844812,-0.912452636,-0.138935160,-0.728974356,-1.313118982,0.521302808,5.404380311,0.311037211,6.107954136,0.000000000,0.000000000,true,0,0
5.950000,-0.710599093,-0.333952705,2.030994299,-1.704864249,-0.925566058,-0.133420454,-0.674906769,-1.309342220,0.581260658,5.408157813,0.444972917,5.881233036,0.000000000,0.000000000,true,0,0
5.960000,-0.727680579,-0.343273752,2.029690128,-1.711342919,-0.938634950,-0.127317743,-0.620830789,-1.304206370,0.638879815,5.406058598,0.582854861,5.640215633,0.000000000,0.000000000,true,0,0
5.970000,-0.744824149,-0.352725209,2.028449824,-1.717281033,-0.951645524,-0.120651130,-0.566805186,-1.297671969,0.694017316,5.398082665,0.724683044,5.384901929,0.000000000,0.000000000,true,0,0
5.980000,-0.762024401,-0.362306421,2.027278900,-1.722679387,-0.964583596,-0.113446145,-0.512888725,-1.289699555,0.746530199,5.384230014,0.870457465,5.115291923,0.000000000,0.000000000,true,0,0
5.990000,-0.779275942,-0.372016591,2.026182606,-1.727539367,-0.977434590,-0.105729751,-0.459140174,-1.280249665,0.796275500,5.364500646,1.020178124,4.831385616,0.000000000,0.000000000,true,0,0
6.000000,-0.796573400,-0.381854773,2.025165915,-1.731862946,-0.990183533,-0.097530337,-0.405618301,-1.269282838,0.843110257,5.338894559,1.173845022,4.533183006,0.000000000,0.000000000,true,0,0
6.010000,-0.813911422,-0.391819870,2.024233510,-1.735652666,-1.002815090,-0.088877643,-0.352374298,-1.256772293,0.886923817,5.309684057,1.327653555,4.230377261,0.000000000,0.000000000,true,0,0
6.020000,-0.831284683,-0.401910632,2.023389772,-1.738911428,-1.015313913,-0.079801869,-0.299429060,-1.242741977,0.927734769,5.279141441,1.477799119,3.932661548,0.000000000,0.000000000,true,0,0
6.030000,-0.848687891,-0.412125656,2.022638784,-1.741642287,-1.027664986,-0.070332787,-0.246795909,-1.227228520,0.965594014,5.247266711,1.624281714,3.640035864,0.000000000,0.000000000,true,0,0
6.040000,-0.866115780,-0.422463391,2.021984330,-1.743848431,-1.039853662,-0.060499658,-0.194488167,-1.210268553,1.000552453,5.214059867,1.767101341,3.352500212,0.000000000,0.000000000,true,0,0
6.050000,-0.883563121,-0.432922140,2.021429908,-1.745533179,-1.051865657,-0.050331238,-0.142519153,-1.191898703,1.032660985,5.179520909,1.906258000,3.070054591,0.000000000,0.000000000,true,0,0
6.060000,-0.901024717,-0.443500068,2.020978729,-1.746699987,-1.063687058,-0.039855769,-0.090902189,-1.172155602,1.061970512,5.143649837,2.041751690,2.792699000,0.000000000,0.000000000,true,0,0
6.070000,-0.918495406,-0.454195201,2.020633724,-1.747352441,-1.075304314,-0.029100988,-0.039650596,-1.151075880,1.088531932,5.106446652,2.173582411,2.520433441,0.000000000,0.000000000,true,0,0
6.080000,-0.935970064,-0.465005430,2.020397549,-1.747494261,-1.086704242,-0.018094121,0.011222304,-1.128696164,1.112396147,5.067911352,2.301750164,2.253257912,0.000000000,0.000000000,true,0,0
6.090000,-0.953443602,-0.475928519,2.020272592,-1.747129302,-1.097874026,-0.006861886,0.061703190,-1.105053086,1.133614057,5.028043939,2.426254949,1.991172414,0.000000000,0.000000000,true,0,0
6.100000,-0.970910974,-0.486962102,2.020260975,-1.746261549,-1.108801215,0.004569509,0.111778742,-1.080183275,1.152236562,4.986844412,2.547096765,1.734176947,0.000000000,0.000000000,true,0,0
6.110000,-0.988367171,-0.498103694,2.020364561,-1.744895122,-1.119473725,0.016174364,0.161435638,-1.054123361,1.168314563,4.944312770,2.664275612,1.482271511,0.000000000,0.000000000,true,0,0
6.120000,-1.005807228,-0.509350689,2.020584957,-1.743034276,-1.129879837,0.027927488,0.210660557,-1.026909973,1.181898959,4.900449015,2.777791491,1.235456106,0.000000000,0.000000000,true,0,0
6.130000,-1.023226223,-0.520700365,2.020923522,-1.740683396,-1.140008201,0.039804201,0.259440178,-0.998579741,1.193040652,4.855253147,2.887644402,0.993730731,0.000000000,0.000000000,true,0,0
6.140000,-1.040619278,-0.532149890,2.021381372,-1.737847001,-1.149847831,0.051780329,0.307761180,-0.969169295,1.201790541,4.808725164,2.993834344,0.757095388,0.000000000,0.000000000,true,0,0
6.150000,-1.057981560,-0.543696324,2.021959381,-1.734529745,-1.159388109,0.063832208,0.355610241,-0.938715264,1.208199526,4.760865067,3.096361317,0.525550075,0.000000000,0.000000000,true,0,0
6.160000,-1.075308286,-0.555336620,2.022658192,-1.730736414,-1.168618780,0.075936686,0.402974041,-0.907254278,1.212318509,4.711672857,3.195225322,0.299094793,0.000000000,0.000000000,true,0,0
6.170000,-1.092594718,-0.567067634,2.023478215,-1.726471926,-1.177529960,0.088071115,0.449839258,-0.874822967,1.214198389,4.661148532,3.290426359,0.077729542,0.000000000,0.000000000,true,0,0
6.180000,-1.109836171,-0.578886123,2.024419640,-1.721741335,-1.186112127,0.100213360,0.496192571,-0.841457961,1.213890067,4.609292094,3.381964427,-0.138545678,0.000000000,0.000000000,true,0,0
6.190000,-1.127028008,-0.590788749,2.025482436,-1.716549826,-1.194356129,0.112341792,0.542020659,-0.807195889,1.211444442,4.556103542,3.469839527,-0.349730867,0.000000000,0.000000000,true,0,0
6.200000,-1.144165648,-0.602772089,2.026666359,-1.710902717,-1.202253177,0.124435294,0.587310202,-0.772073380,1.206912416,4.501582876,3.554051658,-0.555826025,0.000000000,0.000000000,true,0,0
6.210000,-1.161244562,-0.614832628,2.027970957,-1.704805461,-1.209794850,0.136473255,0.632047877,-0.736127065,1.200344888,4.445730096,3.634600820,-0.756831153,0.000000000,0.000000000,true,0,0
6.220000,-1.178260276,-0.626966774,2.029395572,-1.698263643,-1.216973094,0.148435576,0.676220363,-0.699393574,1.191792760,4.388545202,3.711487014,-0.952746249,0.000000000,0.000000000,true,0,0
6.230000,-1.195208372,-0.639170853,2.030939351,-1.691282982,-1.223780220,0.160302665,0.719814340,-0.661909535,1.181306930,4.330028194,3.784710240,-1.143571315,0.000000000,0.000000000,true,0,0
6.240000,-1.212084492,-0.651441117,2.032601244,-1.683869329,-1.230208905,0.172055439,0.762816487,-0.623711579,1.168938300,4.270179072,3.854270497,-1.329306350,0.000000000,0.000000000,true,0,0
6.250000,-1.228884335,-0.663773747,2.034380016,-1.676028670,-1.236252194,0.183675324,0.805213481,-0.584836335,1.154737770,4.208997837,3.920167785,-1.509951354,0.000000000,0.000000000,true,0,0
6.260000,-1.245603663,-0.676164854,2.036274248,-1.667767121,-1.241903496,0.195144258,0.846992003,-0.545320433,1.138756240,4.146484487,3.982402105,-1.685506327,0.000000000,0.000000000,true,0,0
6.270000,-1.262238296,-0.688610489,2.038282340,-1.659090936,-1.247156589,0.206444682,0.888138731,-0.505200503,1.121044610,4.082639024,4.040973457,-1.855971270,0.000000000,0.000000000,true,0,0
6.280000,-1.278784120,-0.701106639,2.040402523,-1.650006497,-1.252005615,0.217559552,0.928640343,-0.464513174,1.101653781,4.017461447,4.095881840,-2.021346181,0.000000000,0.000000000,true,0,0
6.290000,-1.295237087,-0.713649236,2.042632857,-1.640520324,-1.256445083,0.228472330,0.968483519,-0.423295076,1.080634653,3.950951756,4.147127254,-2.181631062,0.000000000,0.000000000,true,0,0
6.300000,-1.311593210,-0.726234159,2.044971242,-1.630639066,-1.260469869,0.239166987,1.007654938,-0.381582839,1.058038127,3.883109951,4.194709700,-2.336825911,0.000000000,0.000000000,true,0,0
6.310000,-1.327848574,-0.738857235,2.047415418,-1.620369508,-1.264075215,0.249628004,1.046141278,-0.339413092,1.033915102,3.813936032,4.238629178,-2.486930730,0.000000000,0.000000000,true,0,0
6.320000,-1.343999329,-0.751514250,2.049962973,-1.609718568,-1.267256728,0.259840371,1.083929218,-0.296822465,1.008316479,3.743429999,4.278885687,-2.631945518,0.000000000,0.000000000,true,0,0
6.330000,-1.360041697,-0.764200944,2.052611348,-1.598693296,-1.270010384,0.269789585,1.121005437,-0.253847588,0.981293158,3.671591853,4.315479228,-2.771870275,0.000000000,0.000000000,true,0,0
6.340000,-1.375971971,-0.776913019,2.055357841,-1.587300876,-1.272332521,0.279461655,1.157356615,-0.210525090,0.952896040,3.598421592,4.348409800,-2.906705002,0.000000000,0.000000000,true,0,0
6.350000,-1.391786515,-0.789646145,2.058199613,-1.575548625,-1.274219849,0.288843096,1.192969429,-0.166891602,0.923176025,3.523919218,4.377677403,-3.036449697,0.000000000,0.000000000,true,0,0
6.360000,-1.407481769,-0.802395957,2.061133691,-1.563443993,-1.275669439,0.297920935,1.227830559,-0.122983752,0.892184013,3.448084730,4.403282038,-3.161104361,0.000000000,0.000000000,true,0,0
6.370000,-1.423054246,-0.815158066,2.064156978,-1.550994564,-1.276678731,0.306682706,1.261926683,-0.078838171,0.859970905,3.370918127,4.425223705,-3.280668995,0.000000000,0.000000000,true,0,0
6.380000,-1.438500536,-0.827928057,2.067266252,-1.538208054,-1.277245532,0.315116453,1.295244481,-0.034491488,0.826587600,3.292419411,4.443502403,-3.395143598,0.000000000,0.000000000,true,0,0
6.390000,-1.453817309,-0.840701495,2.070458175,-1.525092313,-1.277368013,0.323210727,1.327770631,0.010019667,0.792084999,3.212588582,4.458118132,-3.504528170,0.000000000,0.000000000,true,0,0
6.400000,-1.469001312,-0.853473931,2.073729298,-1.511655325,-1.277044712,0.330954591,1.359491812,0.054658665,0.756514003,3.131425638,4.469070893,-3.608822711,0.000000000,0.000000000,true,0,0
6.410000,-1.484049372,-0.866240900,2.077076064,-1.497905205,-1.276274536,0.338337616,1.390394703,0.099388875,0.719925512,3.048930580,4.476360686,-3.708027221,0.000000000,0.000000000,true,0,0
6.420000,-1.498958400,-0.878997930,2.080494814,-1.483850203,-1.275056753,0.345349880,1.420465983,0.144173669,0.682370426,2.965103408,4.479987510,-3.802141700,0.000000000,0.000000000,true,0,0
6.430000,-1.513725388,-0.891740542,2.083981794,-1.469498702,-1.273391002,0.351981972,1.449692331,0.188976416,0.643899645,2.879944123,4.479951366,-3.891166149,0.000000000,0.000000000,true,0,0
6.440000,-1.528347414,-0.904464256,2.087533157,-1.454859217,-1.271277287,0.358224990,1.478060425,0.233760486,0.604564069,2.793452724,4.476252253,-3.975100567,0.000000000,0.000000000,true,0,0
6.450000,-1.542821641,-0.917164595,2.091144969,-1.439940398,-1.268715977,0.364070540,1.505556945,0.278489251,0.564414600,2.705629210,4.468890171,-4.053944953,0.000000000,0.000000000,true,0,0
6.460000,-1.557145320,-0.929837086,2.094813216,-1.424751028,-1.265707808,0.369510738,1.532168569,0.323126080,0.523502137,2.616473583,4.457865121,-4.127699309,0.000000000,0.000000000,true,0,0
6.470000,-1.571315789,-0.942477266,2.098533808,-1.409300021,-1.262253884,0.374538209,1.557881977,0.367634343,0.481877581,2.525985842,4.443177103,-4.196363634,0.000000000,0.000000000,true,0,0
6.480000,-1.585330478,-0.955080683,2.102302582,-1.393596427,-1.258355672,0.379146086,1.582683846,0.411977412,0.439591831,2.434165987,4.424826116,-4.259937928,0.000000000,0.000000000,true,0,0
6.490000,-1.599186907,-0.967642904,2.106115310,-1.377649427,-1.254015008,0.383328012,1.606560856,0.456118656,0.396695789,2.341014019,4.402812161,-4.318422192,0.000000000,0.000000000,true,0,0
6.500000,-1.612882687,-0.980159516,2.109967703,-1.361468337,-1.249234094,0.387078137,1.629499686,0.500021445,0.353240354,2.246529936,4.377135237,-4.371816424,0.000000000,0.000000000,true,0,0
6.510000,-1.626415524,-0.992626127,2.113855416,-1.345062605,-1.244015496,0.390391124,1.651487014,0.543649150,0.309276427,2.150713739,4.347795344,-4.420120626,0.000000000,0.000000000,true,0,0
6.520000,-1.639783222,-1.005038376,2.117774052,-1.328441813,-1.238362150,0.393262140,1.672509520,0.586965142,0.264854908,2.053565429,4.314792483,-4.463334796,0.000000000,0.000000000,true,0,0
6.530000,-1.652983676,-1.017391932,2.121719171,-1.311615675,-1.232277355,0.395686866,1.692553882,0.629932790,0.220026698,1.955085005,4.278126654,-4.501458936,0.000000000,0.000000000,true,0,0
6.540000,-1.666014884,-1.029682498,2.125686289,-1.294594040,-1.225764777,0.397661488,1.711606780,0.672515465,0.174842696,1.855272466,4.237797856,-4.534493045,0.000000000,0.000000000,true,0,0
6.550000,-1.678874939,-1.041905815,2.129670889,-1.277386889,-1.218828451,0.399182704,1.729654891,0.714676537,0.129353804,1.754127814,4.193806089,-4.562437123,0.000000000,0.000000000,true,0,0
6.560000,-1.691562037,-1.054057669,2.133668422,-1.260004336,-1.211472774,0.400247718,1.746684896,0.756379377,0.083610921,1.651651048,4.146151355,-4.585291170,0.000000000,0.000000000,true,0,0
6.570000,-1.704074475,-1.066133888,2.137674315,-1.242456629,-1.203702513,0.400854245,1.762683472,0.797587355,0.037664947,1.547842168,4.094833651,-4.603055187,0.000000000,0.000000000,true,0,0
6.580000,-1.716410653,-1.078130354,2.141683973,-1.224754149,-1.195522799,0.401000510,1.777637299,0.838263840,-0.008433216,1.442701175,4.039852979,-4.615729172,0.000000000,0.000000000,true,0,0
6.590000,-1.728569077,-1.090042998,2.145692787,-1.206907410,-1.186939130,0.400685243,1.791533055,0.878372204,-0.054632669,1.336228067,3.981209339,-4.623313127,0.000000000,0.000000000,true,0,0
6.600000,-1.740548356,-1.101867810,2.149696137,-1.188927059,-1.177957370,0.399907688,1.804357420,0.917875817,-0.100882512,1.228422846,3.918902730,-4.625807051,0.000000000,0.000000000,true,0,0
6.610000,-1.752347209,-1.113600839,2.153689399,-1.170823877,-1.168583751,0.398667595,1.816097072,0.956738049,-0.147131844,1.119285510,3.852933152,-4.623210943,0.000000000,0.000000000,true,0,0
6.620000,-1.763964461,-1.125238200,2.157667948,-1.152608778,-1.158824869,0.396965223,1.826738690,0.994922270,-0.193329764,1.008816061,3.783300606,-4.615524806,0.000000000,0.000000000,true,0,0
6.630000,-1.775399048,-1.136776075,2.161627165,-1.134292808,-1.148687688,0.394801341,1.836268952,1.032391851,-0.239425373,0.897014498,3.710005092,-4.602748637,0.000000000,0.000000000,true,0,0
6.640000,-1.786650018,-1.148210718,2.165562440,-1.115887148,-1.138179537,0.392177226,1.844674539,1.069110162,-0.285367770,0.783880821,3.633046609,-4.584882437,0.000000000,0.000000000,true,0,0
6.650000,-1.797716530,-1.159538455,2.169469181,-1.097403110,-1.127308111,0.389094666,1.851942128,1.105040574,-0.331106055,0.669415030,3.552425158,-4.561926206,0.000000000,0.000000000,true,0,0
6.660000,-1.808597857,-1.170755696,2.173342813,-1.078852143,-1.116081474,0.385555955,1.858058399,1.140146456,-0.376589327,0.553617125,3.468140738,-4.533879945,0.000000000,0.000000000,true,0,0
6.670000,-1.819293388,-1.181858929,2.177178789,-1.060245824,-1.104508053,0.381563899,1.863010031,1.174391178,-0.421766687,0.436487106,3.380193349,-4.500743653,0.000000000,0.000000000,true,0,0
6.680000,-1.829802628,-1.192844730,2.180972591,-1.041595869,-1.092596643,0.377121811,1.866783701,1.207738113,-0.466587234,0.318024974,3.288582992,-4.462517330,0.000000000,0.000000000,true,0,0
6.690000,-1.840125199,-1.203709765,2.184719738,-1.022914121,-1.080356405,0.372233513,1.869366090,1.240150628,-0.511000067,0.198230727,3.193309667,-4.419200976,0.000000000,0.000000000,true,0,0
6.700000,-1.850260844,-1.214450794,2.188415788,-1.004212562,-1.067796867,0.366903338,1.870743875,1.271592096,-0.554954286,0.077104367,3.094373373,-4.370794591,0.000000000,0.000000000,true,0,0
6.710000,-1.860209425,-1.225064671,2.192056348,-0.985503304,-1.054927922,0.361136126,1.870903737,1.302025886,-0.598398992,-0.045354108,2.991774111,-4.317298175,0.000000000,0.000000000,true,0,0
6.720000,-1.869970925,-1.235548355,2.195637072,-0.966798592,-1.041759830,0.354937226,1.869832353,1.331415368,-0.641283283,-0.169144696,2.885511880,-4.258711728,0.000000000,0.000000000,true,0,0
6.730000,-1.879545453,-1.245898906,2.199153673,-0.948110805,-1.028303218,0.348312498,1.867516402,1.359723914,-0.683556260,-0.294267398,2.775586680,-4.195035251,0.000000000,0.000000000,true,0,0
6.740000,-1.888933240,-1.256113494,2.202601923,-0.929452457,-1.014569077,0.341268308,1.863942564,1.386914892,-0.725167021,-0.420722214,2.661998513,-4.126268743,0.000000000,0.000000000,true,0,0
6.750000,-1.898134643,-1.266189400,2.205977663,-0.910836191,-1.000568767,0.333811534,1.859097518,1.412951674,-0.766064668,-0.548509144,2.544747376,-4.052412203,0.000000000,0.000000000,true,0,0
6.760000,-1.907150146,-1.276124021,2.209276803,-0.892274788,-0.986314013,0.325949562,1.852967941,1.437797630,-0.806198299,-0.677628187,2.423833271,-3.973465633,0.000000000,0.000000000,true,0,0
6.770000,-1.915980364,-1.285914873,2.212495330,-0.873781159,-0.971816906,0.317690285,1.845540514,1.461416130,-0.845517014,-0.808079345,2.299256198,-3.889429032,0.000000000,0.000000000,true,0,0
6.780000,-1.924626039,-1.295559593,2.215629313,-0.855368348,-0.957089904,0.309042107,1.836801914,1.483770544,-0.883969913,-0.939862616,2.171016156,-3.800302401,0.000000000,0.000000000,true,0,0
